"X"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Slit2"	341.85946964955	1.61405716805193	0.329424643046076	4.89962485237079	9.60198176771701e-07	0.000114130486258854
"Galnt18"	86.531433999564	2.31873624316961	0.473869069303161	4.89320023900143	9.9209375101588e-07	0.000115631897873259
"Fstl1"	9167.28997605479	1.14984487866158	0.23496882239691	4.8936061683931	9.90048652710877e-07	0.000115631897873259
"Slc7a2"	812.197471412303	1.56535985007987	0.323403106684339	4.84027462237014	1.2965982746758e-06	0.000145473479322271
"Grem1"	56.673724969547	2.58217132003637	0.536249215443276	4.81524493775136	1.47019443357759e-06	0.000163423001621286
"Hk2"	425.780301670546	1.94929801603971	0.406804447971878	4.79173230715135	1.65347422167592e-06	0.000178828450731707
"Gjb2"	18.090471148738	7.62496161356972	1.59587560977836	4.77791725548629	1.77120234355394e-06	0.000188170656056328
"Il15ra"	73.36403917252	2.12669735612625	0.448684547880981	4.7398497812552	2.13876723360769e-06	0.000219452142217609
"Rnd1"	175.150612332685	1.80431166970142	0.384405866814813	4.69376725348119	2.68219184606167e-06	0.000268330942599752
"U90926"	33.096568337917	3.00832181969524	0.644682423040086	4.66636240136515	3.06578783819747e-06	0.000301678549160333
"Tpm1"	3986.13738628887	1.01877799333445	0.219017824764218	4.65157570819276	3.29408295702224e-06	0.000318915047573
"Relb"	116.817811288494	1.81375665242732	0.394465417827054	4.59801181664684	4.26541808150705e-06	0.000403199559594427
"Psat1"	851.58889737952	1.09877500210371	0.239829362612378	4.58148656250901	4.61682275081489e-06	0.000417748723664023
"Ube2l6"	80.9022281829513	2.21006808305151	0.484835468148997	4.55838780006978	5.15477905156175e-06	0.000458393500103695
"Nfkbie"	52.5841734890728	3.08115980750751	0.678984266002946	4.53789573894801	5.68183377421818e-06	0.00050143797771802
"Mt1"	1320.33388407709	1.32971635603431	0.296368020840494	4.48670660303787	7.23325738214768e-06	0.000615852871437468
"Tnip1"	406.382170708877	1.27250399383094	0.283583436486202	4.4872296125548	7.21552978821442e-06	0.000615852871437468
"Fbrsl1"	129.311247154018	1.46290413714199	0.328071130400618	4.45910658263526	8.23019899607487e-06	0.000688863054893244
"Serpina3g"	37.7541607601598	3.19524839204049	0.716703640862565	4.45825611851917	8.2629137779781e-06	0.000688863054893244
"Cth"	185.886406109525	1.24434913954043	0.27954325280782	4.45136531481909	8.53260426435253e-06	0.000696829348255457
"Hivep1"	84.2792934520259	1.76563267407791	0.397131439458316	4.44596548811703	8.74979956853905e-06	0.0006975615462098
"Gbp2"	59.7381224360695	2.45667886279075	0.554959233502074	4.42677356188465	9.5653051683722e-06	0.000745659016534469
"Fam91a1"	556.740870993072	1.03479287216078	0.23718223287738	4.3628599815727	1.28373109694701e-05	0.000969257347097409
"Mgarp"	144.782619721989	1.47971916716048	0.340250964376578	4.34890513792279	1.36818874248413e-05	0.00101395971804916
"Grem2"	171.808654078635	1.36878258623203	0.314965671615426	4.34581514617669	1.38759391297646e-05	0.00102157390094899
"Mthfd2"	851.412906048214	1.00404543683455	0.231104210945862	4.34455708411888	1.39556951066751e-05	0.00102157390094899
"Foxs1"	61.8232159509866	2.46308786231691	0.570347560240028	4.3185735050402	1.57040920758754e-05	0.00114259166891445
"Ereg"	43.5999765892079	2.5041189157102	0.581885317078312	4.30345781585204	1.6815287662535e-05	0.00120663948721868
"Tsfm"	107.147193621292	2.09610061647257	0.487178672545486	4.30252951246929	1.68859170223022e-05	0.00120663948721868
"Cgnl1"	358.517348563851	1.25587813222864	0.292637020195764	4.29159007766176	1.77398211964059e-05	0.00125274443213443
"Jup"	139.673433860231	1.80734748508267	0.421746749683731	4.28538568806518	1.82422429831794e-05	0.00127324492449459
"Mdn1"	175.307178555161	1.30300862224008	0.304492406335955	4.27928117459334	1.87497876543663e-05	0.00130110520688247
"Ptgs2"	262.405100610399	1.30687848179005	0.306391780096357	4.26538362543228	1.99559011483935e-05	0.00137684249015209
"Slco4a1"	18.3234308011195	3.68590014584995	0.868576231762976	4.24361156920973	2.19950940052843e-05	0.00146695057518577
"Cxcl5"	3716.52715899811	1.16567129437042	0.277822278715543	4.19574448730201	2.71976724492875e-05	0.00172556933017259
"Tmx1"	1196.57939267326	1.08342310111879	0.258277085802686	4.19480922108006	2.73101351714113e-05	0.00172556933017259
"Serpine2"	3715.42124938158	1.11451097625675	0.265843953550324	4.19235029186312	2.76079267301467e-05	0.00173525214866707
"Ier3"	2452.52637625612	1.14549138931729	0.273487485003878	4.18845999224078	2.80853809109402e-05	0.00174800493505392
"Sdc1"	1109.0399459954	1.1877139586509	0.284028366224994	4.18167373363704	2.89371013463092e-05	0.00179025842186749
"Pcdh19"	234.996126331435	1.2446969546196	0.298531091046789	4.16940476871307	3.05396189293875e-05	0.00186105647333653
"Bag2"	108.264191407126	1.4915274248907	0.360988712069248	4.13178411131201	3.59958421029131e-05	0.00213925784378946
"Rgs2"	109.638599035977	2.04395109115851	0.494941061514426	4.12968583553041	3.63259278277038e-05	0.00214824021463835
"Timp1"	4637.29280265563	1.03107682563064	0.249859295313386	4.12662984716023	3.6811819125486e-05	0.00216630337549735
"Dusp1"	180.641860045871	1.62265994927024	0.39552215027866	4.10257667775881	4.08574385342599e-05	0.00235814206540284
"Aqp1"	406.41391200134	1.49230869235663	0.365251535304159	4.08570135403791	4.39438720509089e-05	0.00247674264775193
"Ppm1h"	42.021831718778	2.27057771890225	0.556565921177404	4.07962045915224	4.51092901401624e-05	0.00250711587098449
"Dio2"	34.7369643087025	2.81685355048529	0.691390815716444	4.07418421890138	4.61759205311451e-05	0.0025312416711251
"Tpm3"	1630.24065135382	1.12748330386917	0.277596554740456	4.06158968695896	4.8739686600337e-05	0.00265746111803689
"Tm4sf1"	155.362062659857	1.53678184884902	0.379197343438295	4.05272314123976	5.06248995232753e-05	0.00273762125575189
"Ccl5"	43.3672026559379	2.60135163407111	0.644958932218925	4.03336011662229	5.4984917326892e-05	0.00292076961287318
"Tapbp"	483.222843933249	1.23519682056523	0.306096814262636	4.03531419802824	5.45292770188114e-05	0.00292076961287318
"Nr4a1"	38.1792261028482	2.38023462026436	0.591324271065341	4.0252611582746	5.69121187535452e-05	0.00300982372527009
"C3"	332.703051059034	2.95722563428793	0.738541125907398	4.0041448343917	6.22422245709353e-05	0.00324877350423512
"Bid"	124.974630358824	1.58026673780564	0.396127613500087	3.98928699729562	6.62721991665656e-05	0.00341458262229451
"Tpi1"	1805.33612823888	1.05518582905408	0.264752615116644	3.98555394283523	6.73228799969866e-05	0.00343919648665457
"Ifngr2"	150.554526897598	1.33745123039408	0.336443810668148	3.97525883367573	7.03027536867117e-05	0.00353883811882619
"Irak3"	150.684323139644	1.33636434133393	0.338804179297641	3.94435612956216	8.00146737740764e-05	0.00390478113275523
"Egln1"	384.119667029905	1.16568019033869	0.296897020583095	3.92621046869831	8.62946537958073e-05	0.00419419967133063
"Galk1"	441.110021686056	1.0172933660255	0.260031994881645	3.91218536968318	9.1464660389443e-05	0.00442755341925509
"Nrbp1"	254.98433754215	1.23506227527968	0.315873916949309	3.90998499403762	9.23018549834587e-05	0.00443233507630569
"Etv4"	21.4902571446204	3.19398783105498	0.819096013027992	3.89940590633277	9.64290015957837e-05	0.00459377049268803
"Gys1"	642.694630543879	1.1075132081154	0.284608655240215	3.89135462932649	9.96861080384973e-05	0.00471154223229197
"Tlr2"	38.1499889027512	2.12216946723161	0.545759970455333	3.88846669252981	0.000100879510809549	0.00473069737214311
"Frmd6"	375.10963996672	1.06858884903542	0.276292568587901	3.86759895315626	0.000109912232666812	0.00507498597371186
"Amotl1"	963.57535081281	1.21813131051572	0.316414042222428	3.84980167744711	0.000118213503037645	0.00537557993926866
"Ube2z"	541.828502920397	1.0213801939091	0.265954909964342	3.840426161134	0.000122820911441404	0.00556401902586437
"Rps16"	1444.48039314266	1.20802867113794	0.317960253484326	3.79930717094327	0.000145101159436493	0.00635494556827817
"Tnfaip3"	26.2123733081428	3.11857474307761	0.821975539086124	3.79399944984355	0.00014824000182145	0.00640151518657015
"Adamts7"	23.5454652560169	3.43699539856242	0.906199090605779	3.79275970831624	0.000148982305670547	0.00641051103790295
"Gch1"	35.9661184103296	2.3162650401636	0.614358106561251	3.77021970643219	0.00016310389564264	0.00696819312167221
"Adtrp"	12.7344017540545	6.23492078953305	1.65800175629437	3.76050312725125	0.000169571954788364	0.00716799759589544
"Plac8"	19.5023363325449	4.33238569919979	1.15400155469818	3.75422865035297	0.000173876090491468	0.0073241490047371
"Serpina3f"	21.1338969937582	4.64772457987265	1.24606562908113	3.72991957357812	0.000191540900778242	0.00798419622862081
"Emd"	1301.45539293443	1.02441645919102	0.274988012078559	3.72531315619084	0.00019507289928804	0.00807534536535488
"Kdm2a"	239.384638729776	1.03308744187308	0.277507199023394	3.7227410514348	0.000197071611488814	0.00813005050145433
"Rdh10"	114.38185390961	1.30035440313698	0.349475818656616	3.72087089783648	0.000198536921026142	0.00814168027249841
"Agbl3"	44.9331727632996	1.8659907106948	0.501522641409939	3.72065098686056	0.000198709897529532	0.00814168027249841
"Axl"	534.879857827656	1.31086979504855	0.353817470366663	3.70493235873876	0.000211447151069431	0.00854687895147651
"Nr4a2"	65.0134715718793	2.1363250831849	0.580027089887507	3.68314708128413	0.000230372148225456	0.00918809846992226
"Ift46"	64.2018006889524	1.53168363264415	0.416630116544187	3.6763632100074	0.000236582620421427	0.00937351273319879
"Ckb"	84.3384492063382	1.51404645066559	0.41203036228929	3.67459922674961	0.000238223051272386	0.00940745963988486
"Sh3bgrl2"	29.8728215738651	2.33576284323268	0.636469509004112	3.66987390627316	0.000242670142502446	0.00942800990531347
"Rffl"	40.0639183306188	2.28179328841293	0.623307252567197	3.66078411411863	0.000251444560134312	0.00964406372016745
"Tjp2"	66.0538125477887	1.83040013079479	0.499917388148125	3.66140521251973	0.000250835664680675	0.00964406372016745
"Ncam1"	354.52369196272	1.16022938646166	0.317392952256015	3.6554982655248	0.000256682944018215	0.00978247219980531
"Scx"	79.4497916994353	1.41743531264032	0.388322670737288	3.65014823870341	0.000262089008445499	0.00992548437346441
"Gopc"	304.018934175557	1.12990286352914	0.31029513154156	3.64138121637854	0.000271179239122247	0.0101734586426955
"Slc43a2"	118.756216848697	1.51556337998877	0.416512773611555	3.6386960400936	0.000274021993348619	0.0102480810908105
"4930524J08Rik"	111.135798599553	1.49493151924703	0.412898602713573	3.62057781116798	0.000293945830966554	0.0108579067715492
"Cxcl16"	75.6000697401158	1.82409018289575	0.504441778770634	3.61605691610478	0.000299124633970051	0.010989283922277
"Nab1"	156.014731832321	1.10265434564939	0.305361708466738	3.61097778495532	0.000305044792806333	0.0111648254196342
"Dcbld2"	506.543859044683	1.11521096620272	0.309151843201647	3.60732433180194	0.000309370855082886	0.0112887450312159
"Map2k3"	1610.90493063984	1.08366525487361	0.300715616943943	3.60362147429018	0.000313813981054298	0.0113816823037971
"Twist2"	125.747922849037	1.19888459462787	0.332933467011847	3.60097350797483	0.000317027882925703	0.0114374398240492
"Pdlim1"	319.282831054258	1.04864057281595	0.292239158496827	3.5882958950805	0.000332846414132894	0.0118923250049565
"Mcpt8"	87.8756971476385	1.73879549751514	0.486140179898561	3.57673685371565	0.000347910085199904	0.0121768529819966
"Hmga2"	71.1414398883001	1.4838397594686	0.4159899705521	3.56700849662133	0.000361079777101944	0.0125388929338393
"Rai14"	103.762217485796	1.32674425280606	0.37212968869043	3.56527386319278	0.000363476446561938	0.0125388929338393
"Car9"	31.9978235331809	2.90541268380725	0.816501432776719	3.55836813895924	0.000373166048959043	0.0127631293953086
"Tnfsf9"	32.5139158509165	2.36912357811135	0.66572037817404	3.55873675462581	0.0003726427929835	0.0127631293953086
"9930021J03Rik"	56.6741699662844	1.74215304153845	0.491006912673571	3.54812324749624	0.000387986624820699	0.0131205054393591
"Itgav"	185.855753849499	1.16526980647051	0.328718765525929	3.54488373855431	0.000392786295144619	0.0132455041382336
"Nfasc"	15.5915615252242	3.80938642791606	1.07544773509455	3.54213998840319	0.000396894782993818	0.0133092789660357
"Car2"	6.57204447940628	6.15990703696598	1.74085328204883	3.53844123481578	0.000402496860925742	0.0134595398758037
"Hsp90aa1"	251.648342460606	1.02816949317247	0.292220913671765	3.51846649253639	0.000434048625658773	0.0142760376740646
"Nrip2"	11.3834098138923	6.13366593636436	1.74494175386426	3.51511213642579	0.000439568336898249	0.0143787953255136
"Dgkz"	106.906416443311	1.74750165006114	0.498930107540851	3.50249789228856	0.000460917430168095	0.0148346213114423
"Npy1r"	21.2271991388443	3.52778161538894	1.00862584695987	3.49761175169381	0.000469443990075429	0.0150686500022875
"Tspo"	291.067018086572	1.18262716492488	0.34015391928779	3.4767412570199	0.000507547366623436	0.0159505396238596
"Coq2"	98.0857465083012	1.35321132222145	0.389417554488628	3.47496230363434	0.000510925143600067	0.0160147685350361
"Hs3st1"	16.3520045929103	2.99411944222544	0.862552807393668	3.47123030214534	0.000518079461406997	0.0161564063337758
"Ikbke"	80.6867792631163	1.66614644520259	0.480567844291452	3.46703689186518	0.00052622966059198	0.0162819254520792
"Slc2a6"	9.82015397711263	5.77114526915458	1.67221317641769	3.45120188654286	0.000558095928865707	0.0169190445101839
"Ccl8"	26.5146908313792	3.50229091507698	1.01853687974989	3.43855091033815	0.000584836557382452	0.0175086355894672
"AA467197"	41.3452080165399	2.75013924203018	0.800249712732386	3.43660134864662	0.000589061921294314	0.017547613809276
"Micall2"	29.7064887421245	2.05024358991498	0.597085758069712	3.43375061656654	0.000595291610216008	0.0176456192114646
"Nfkb2"	82.5819876939288	1.56838460077232	0.457138409642516	3.43087469285026	0.000601638446571732	0.0177898264805262
"Abca1"	83.7824691108705	1.31435755002836	0.383188492841669	3.43005485441715	0.00060345923927117	0.0177998235072491
"Tmcc2"	92.3790243882422	1.28447724285546	0.37716822003803	3.40558184548514	0.000660232199563149	0.0189619319515684
"Ncs1"	171.63632871687	1.22829362084315	0.360615449659653	3.40610370965085	0.000658971415764539	0.0189619319515684
"Atp11c"	270.632038339279	2.6162709068855	0.76944601295605	3.40020074551344	0.000673363975212878	0.0192012696494789
"Slc19a1"	147.14039414685	1.08538876691079	0.319819014668582	3.39375933615311	0.000689402486877601	0.0196120304620038
"Htr2a"	19.8391042198214	3.46294558266248	1.02504411061229	3.37833810936579	0.00072925356939828	0.020599268472062
"Ccl11"	11.02539815327	4.502334498274	1.33683827014327	3.36789767231266	0.000757437031398805	0.0212454008456604
"Rassf6"	7.54982355868488	5.7950971709623	1.7212579942335	3.36678010523514	0.000760513040279645	0.0212819558241425
"Gnptab"	198.431141837976	1.10883673545172	0.329489811774332	3.36531417915638	0.0007645654647959	0.0213186669243262
"Psmb8"	63.3785425634416	1.90517722847646	0.566170868922709	3.36502164461688	0.000765376546804213	0.0213186669243262
"Abhd2"	199.258984612417	1.04826318581499	0.311820542549311	3.36175152940483	0.000774497817013212	0.0215227923454713
"Kcnf1"	8.1447642413074	5.96330588660701	1.77827403239206	3.3534234757876	0.000798184819166328	0.0220280661013604
"Trim47"	94.1743706613179	1.26769149889539	0.379195499506502	3.34310797608412	0.000828456574238772	0.0227588585211361
"Cdh10"	22.8369467889854	2.08129906731993	0.625590531614007	3.32693505119113	0.00087806836556108	0.0237414656048666
"Fabp7"	89.4888283176547	1.75539968700137	0.531196836672805	3.30461246342591	0.000951078092974478	0.0253163913662053
"Irgm2"	68.4859154390239	2.06069649021804	0.62566632922761	3.29360298605486	0.000989120991636472	0.0259833643426605
"Dvl1"	128.293224657546	1.05371227510757	0.320467120057648	3.28805112648692	0.00100883517061841	0.0262144290547055
"Snx18"	230.135592534095	1.01866789556618	0.310654618418075	3.27910108258965	0.00104138327058453	0.0268279102218182
"Gbp6"	9.21450335508229	5.70409224595475	1.74117197388268	3.2760073855514	0.00105285807557021	0.0269918974504951
"Bmp2"	21.7182392431032	2.8987476224962	0.88542822152173	3.27383694356873	0.00106097814795665	0.0270425534314641
"Eif4g1"	1877.49452328759	1.07648124263719	0.328951816959024	3.27245872234014	0.00106616439348205	0.0270598383588838
"Hbegf"	96.7083882777591	1.37501620141236	0.421592668404401	3.26148034456191	0.00110832116051879	0.0278939109686123
"Gnb2"	1434.64425493662	1.08365442278564	0.333166426991057	3.25259190300926	0.00114357608178691	0.02861516868697
"Grk5"	122.066264386791	1.1970120635407	0.368219157737539	3.25081419146015	0.00115075038557445	0.0287209113904808
"Cyc1"	178.690127923908	1.23958257354526	0.381451828256293	3.24964381272384	0.00115549636390352	0.0287795308063522
"Fosl1"	265.490710416349	1.02840133203299	0.317700242075622	3.23701777913094	0.00120785886303088	0.029897619898321
"Ankrd33b"	12.8137454269488	3.14231285031096	0.972436758194268	3.23138016311309	0.00123193969682651	0.0304155434069574
"Dohh"	230.368745361695	1.18595867082916	0.367413965893353	3.2278540853654	0.00124722576078205	0.0306195199553958
"Tmed4"	202.976393809077	1.06344659694877	0.329910817472712	3.2234365793014	0.00126662343098576	0.0309061266036262
"Lrfn4"	172.988398053993	1.42395423239074	0.441627789485907	3.22433113651736	0.00126267300166821	0.0309061266036262
"Fas"	202.439654945923	1.13781044017991	0.353051908930357	3.22278512422476	0.00126950748074391	0.0309136659357619
"Trappc2"	78.6163800057016	1.30462647272868	0.405170697168647	3.21994280890863	0.00128216173106477	0.0310956597604697
"Irgm1"	51.9229293991902	1.9839778016334	0.620097938063192	3.19945879489639	0.00137685867298108	0.0326776260578437
"Foxf1"	16.8072874459851	2.74166938203993	0.857392781177509	3.19768190522275	0.00138537004760592	0.0328034860384794
"Gga1"	173.603806635027	1.0844061097199	0.339932098266417	3.19006682584594	0.00142239899008756	0.0332863545341154
"Slc23a2"	226.121803619846	1.14959705277978	0.36142823262451	3.18070628968851	0.00146916497536121	0.0341147495729427
"Actg2"	78.0385398402138	1.50912731648937	0.47771237540861	3.15907101045592	0.00158272921228199	0.0358503097989533
"Stac2"	16.6483230614487	2.69502346187376	0.85378675275926	3.15655338193525	0.0015964566249428	0.0360931483661738
"Src"	84.3337328981064	1.26942156329752	0.40488130728635	3.13529308578261	0.00171682493346901	0.038091461717677
"Rsl1"	28.9446210684221	2.33281983572296	0.747203679159526	3.12206684842208	0.001795861558393	0.0395583816669872
"Ifit1"	15.4542639318523	4.18465654329433	1.34401956210652	3.1135384195864	0.00184858440451643	0.0399141290939205
"Ezr"	46.9888813987221	1.68135294494537	0.540196228570329	3.11248553029553	0.00185519108043392	0.0399848634122248
"Plaur"	163.265166307954	1.12259439654811	0.360831945071108	3.11112808021164	0.00186374082834093	0.0400254179682161
"Dnajb9"	282.570881740651	1.12025162414261	0.360038378204432	3.11147836441627	0.0018615311440305	0.0400254179682161
"Kat2a"	63.3717285190487	1.30698585893028	0.421615597657246	3.09994664854122	0.00193555503438825	0.0413457974872436
"Eva1b"	211.750597934013	1.24065881664763	0.400800005575719	3.095456086298	0.00196510469276296	0.041683484298159
"Ifi47"	8.61249635919043	5.27415905996173	1.70549437184692	3.09245175300709	0.00198510499526719	0.0417910845586619
"Abhd17a"	123.081460654407	1.21728970520793	0.394041633416101	3.08924134400411	0.00200668354494111	0.0421157971276538
"Pde4b"	68.3615505114887	1.74677498752753	0.566555080937203	3.0831512174209	0.0020482104788097	0.0426148471371065
"Ctla2a"	8.3070044584055	4.6414421926847	1.50599146710774	3.08198438972473	0.00205625620443699	0.0427082279139552
"Mfap3l"	16.4510320615543	3.14581450284557	1.02748655294613	3.06166002253318	0.00220113301594748	0.0452437169299813
"Gdpd1"	13.185870955305	4.82430261329163	1.57622839657635	3.0606621627743	0.00220848130953512	0.0452437169299813
"Phlda1"	46.3233488516132	1.59339488787523	0.521438232852345	3.05576919275582	0.00224483988818507	0.0456767845045115
"Samd9l"	42.4454624740909	1.95760742754461	0.641324312457349	3.05244536893306	0.00226985044459855	0.0457975707351355
"Fez1"	20.2284535365317	2.3515716153209	0.770379938144455	3.05248293586788	0.00226956634652829	0.0457975707351355
"Usmg5"	1336.94037257673	1.05859466062117	0.347476583970241	3.04652085768124	0.00231506416680148	0.0463979053797192
"Zdhhc21"	67.4773963330609	1.2734901159067	0.418330884270685	3.04421730211694	0.00233286567468297	0.0466767540409484
"Gpx4"	41.2345359554268	1.68725645530792	0.554784728133316	3.04128136508919	0.00235573580716829	0.0470559207405247
"Fibin"	129.694543322285	1.09749445635209	0.361213040340746	3.03835779382933	0.00237871343929332	0.047338848638137
"Vcan"	500.531323696529	1.08914942985136	0.35990666579386	3.02619966053973	0.00247648713793521	0.048738078837561
"Ppp1r3e"	13.7185997169641	2.77760951340619	0.918459143816835	3.02420584748418	0.00249286758446625	0.0489001231233944
"Hoxd9"	14.2325365402348	3.47081944686416	1.14970116160864	3.01888835356821	0.00253704007406348	0.0495238472994017
"Vegfc"	164.853649928226	1.21694593360576	0.403395311807053	3.01675775098703	0.0025549390287551	0.0497115770505753
"Per1"	52.3663375099038	1.48660823839543	0.493171218110525	3.0143856409363	0.00257500267179065	0.0498620384176667
"Tgm2"	112.307688604893	1.15122682843789	0.385221018583663	2.98848394272615	0.00280365231996835	0.0525181903330416
