""	"WT1"	"WT2"	"C1"	"C2"	"C3"	"Tg197-1"	"Tg197-2"	"Tg197-3"	"Tg197-C1"	"Tg197-C3"
"Acsm3"	-2.16911149226743	-2.17452887201893	-2.17432907707341	-2.16462455196802	-2.17531711892023	-2.17531854371718	-2.17576856304533	-2.17590402052903	-2.17512064435919	-2.1736521537315
"Eri2"	5.36525359026128	5.38773972594875	5.22113423439557	5.60881132353762	5.60466360770039	5.39176275976036	4.9386511670518	5.30367302456515	5.63300772570288	5.42446548623364
"Rexo5"	3.8553816397283	3.61828311871607	3.76373359447685	3.65147067203902	3.99118940509357	3.6390571127997	3.60708124811532	3.47992090036221	3.57861799361037	3.32450291517544
"Dcun1d3"	5.71502264989744	5.59980786685714	5.65335288206835	5.78251912021356	5.65819154345317	5.59124554180474	5.70509585020828	5.53452008664844	5.61831491999958	5.37890747863896
"Lyrm1"	5.64253221621131	6.01311271147254	5.5050842290662	6.03580877130536	6.02107590267452	5.81540359261892	5.64542588941849	5.86376416989737	5.80129571247393	6.11682037228263
"Dnah3"	-1.3488005148881	-1.36359767990233	-1.36305195504761	-1.36336859228867	-1.33892689989285	-1.36575460870593	-1.3408556075744	-1.31719712610356	-1.36521406150587	-1.36120298989257
"Tmem159"	5.38279985773785	5.77328881719996	5.57701245633491	5.78551058955011	5.4471733200133	5.74241027984285	5.71550151864539	5.91929314807071	5.23368129989057	5.4959363625625
"Zp2"	0	0	0	0	0	0	0	0	0	0
"Anks4b"	0	0	0	0	0	0	0	0	0	0
"Crym"	0.9424144592303	0.992952561668509	1.0673680697258	1.0300374541041	0.915184750349065	0.915180008298723	0.945217502595443	1.03086387361376	1.07850098511367	1.04654782015664
"Abca14"	0	0	0	0	0	0	0	0	0	0
"Abca15"	0	0	0	0	0	0	0	0	0	0
"Abca16"	0	0	0	0	0	0	0	0	0	0
"Uqcrc2"	8.15885378297225	8.06682265086619	8.19483366462829	8.30552886353375	8.01923307748045	7.84639549278958	7.91037500671717	8.08023892410101	8.17426950403588	8.07376878004995
"Pdzd9"	0	0	0	0	0	0	0	0	0	0
"BC030336"	6.40397514642192	6.72209402267369	6.53577384064516	6.70020071604602	6.37306376712429	6.6895552698578	6.63923705388912	6.54947131473442	6.78353820490882	6.84085608045836
"Vwa3a"	0	0	0	0	0	0	0	0	0	0
"Eef2k"	5.05654361044511	4.72921368221633	4.70742785767655	5.18325613072378	5.17715018213049	4.98928060741554	4.67716291989344	4.6287105576106	4.68849687338938	4.68122951888118
"Polr3e"	5.86253227658731	5.9574491082966	5.87393629821901	5.88081540954695	5.76811055413221	5.87217791788156	5.95170219040939	6.17630170889869	6.02386346992624	5.41569185882248
"Cdr2"	6.60762501090393	7.01402218863175	6.9229313854091	6.84179492536162	6.82027105993909	7.13247951017787	6.95996324526506	6.95578556179051	6.77075822801021	6.80277403265511
"Mfsd13b"	-0.0315571799697711	0.0935218957481365	-0.0512155297463557	0.0248812712990642	0.0137691380785302	0.0453771457464783	-0.053755717591007	-0.0539730540428039	-0.0526646034498028	-0.0498764060679315
"Mettl9"	7.64792572549983	7.79703591292327	8.00589821458305	8.02954310050789	7.73494948162201	7.8570179822381	7.77448029638272	7.72811257516926	7.73474634770853	7.9424686295919
"Igsf6"	-1.30300988218768	-1.25927650494356	-1.31905250978604	-1.31940894347171	-1.32209046469999	-1.29199636687552	-1.29442018886072	-1.32258477450651	-1.32148635986363	-1.31697115807052
"Otoa"	-2.17006391869602	-2.17426315768129	-2.17410828821251	-2.17419814565788	-2.17487416102051	-2.17487526544057	-2.16761185117773	-2.17532909315176	-2.17472186532144	-2.1735835764482
"Hs3st2"	0	0	0	0	0	0	0	0	0	0
"Usp31"	5.66882398144447	5.73503907496629	5.61363339785402	5.58434478751201	5.3309920820383	5.85958754607439	5.6733161254078	5.61487836441443	5.80640864526284	5.10159795321953
"Scnn1g"	0	0	0	0	0	0	0	0	0	0
"Scnn1b"	0	0	0	0	0	0	0	0	0	0
"Cog7"	6.3841754704221	6.10010787315325	6.09911472779355	5.81958536610778	6.27199053602278	6.32967541986939	6.07627317530675	6.2623670416974	5.74165932250998	5.7277255807996
"Gga2"	7.52449381235578	7.54712691509943	7.65262161876514	7.70051534724424	7.72762032145978	7.55649800985802	7.47941488487395	7.30908622002133	7.31173476903543	7.50032926384788
"Ears2"	4.65230723235161	5.02477999345384	5.12933618054265	4.79087977026808	5.10642002119798	5.05188112555176	5.06336509064103	5.07158154920618	5.31457300944201	4.82596766643728
"Ubfd1"	6.66273703551815	6.57817638654955	6.51869472526864	7.08879638779178	6.80701516346283	6.97754527679121	6.70798475676899	6.83058309966182	6.86392801860033	7.06145104989275
"Ndufab1"	8.82210065556228	8.94702974577847	8.89739238752278	8.68685557153656	8.41658664008099	8.78904360880977	8.9377199899803	8.88184758259192	9.08887529652863	8.72755914431536
"Palb2"	7.34342995070645	7.14461182677246	7.04965219574195	6.96959366331977	7.60209561179971	7.4604837304358	6.90045044019211	6.92786079950736	7.05991965908681	7.23066106494675
"Dctn5"	7.09349673620972	7.10871901510649	6.81889541123063	7.01166260892089	6.85212420412456	6.93914726633626	7.09870125320039	6.89912715369085	6.81548278771934	7.08337302441386
"Plk1"	10.1635423930469	10.7926800828349	10.3861628317079	10.0522105039938	10.4547012168795	10.1664091228113	9.99545512497258	9.45347895817322	10.620081621869	10.5677458496655
"Ern2"	0	0	0	0	0	0	0	0	0	0
"Chp2"	2.69425807308819	3.03244947009264	2.8262695265231	2.69013080268284	2.88357695962602	2.66259941503426	2.81009265418074	2.70111725867643	2.78852176074414	2.86050349237499
"Prkcb"	0.612235793535501	0.806883912666795	0.709347293375035	0.59191817615117	0.589323380106341	0.75208135721741	0.682405944549502	0.587717266635588	0.589886272239197	0.639348001417414
"Cacng3"	0	0	0	0	0	0	0	0	0	0
"Rbbp6"	7.5019415601093	7.72770758974524	7.59295374640398	7.74305071008641	7.53845122159034	7.50641030530265	7.44713404009166	7.59499459828022	7.70703756067597	7.66807660106014
"Tnrc6a"	9.34069703498473	9.19544791005791	9.1819208351493	9.230180579762	9.09535354433664	9.13338173185426	9.22102200844559	9.04821138722299	9.4323130853979	8.99591750597286
"Slc5a11"	0	0	0	0	0	0	0	0	0	0
"Arhgap17"	5.21259455368374	5.26777259134346	5.41379701700624	5.48034448832166	5.27205090468812	5.76969648291966	5.59763702227516	5.26272010049977	5.24016119163662	4.84525691499832
"Lcmt1"	8.02486070818824	7.88140163698264	7.64031078426823	7.82212732794747	7.56819616385592	7.82540368358258	7.31627859574788	7.75609213311341	7.69793926326413	7.37109351722552
"Aqp8"	0	0	0	0	0	0	0	0	0	0
"Zkscan2"	-0.901006850098839	-0.884980677655444	-0.921172717809256	-0.921280230259225	-0.800091871039347	-0.922045315710653	-0.892592626315337	-0.92251378745899	-0.921878955227507	-0.919437965238449
"Hs3st4"	-1.00610375436262	-1.32206653761348	-1.32065425726787	-1.32147368220036	-1.32763837829896	-1.32764844968847	-1.32929402917364	-1.32969059434024	-1.32624956858582	-1.31586932375133
"Kdm8"	3.6406352770422	3.8489465404133	4.00062084352278	3.72635789840062	3.72054176081077	3.76689164177907	3.62190398224137	3.90162792650574	3.98845223684961	3.99346726823735
"Nsmce1"	6.73499532573326	7.05788504025119	7.22482727337952	6.83138950966023	7.12778131819034	7.07493950395612	6.78374523818021	6.66318584176093	7.08470739711163	7.00798938169332
"Il4ra"	12.0993964825471	12.1371594874574	11.855320006817	11.5369847265642	11.4469939680575	11.9430068987094	11.432809910677	11.9072776478174	11.4296844825308	11.518905645893
"Il21r"	-1.07921047407245	-1.02985604435183	-1.09778028756803	-1.09819287004717	-1.09929149660736	-1.06838568866356	-1.09958984530163	-1.04443708148795	-1.0991561259634	-1.09537106171403
"Gtf3c1"	6.14597514439074	6.75805525200155	6.60649625535795	6.42872462067149	6.37717812671899	6.44654033683118	6.67911309104233	6.69912981118894	6.45522822728156	6.46729119011043
"D430042O09Rik"	4.70041959826509	5.2944562111252	5.14000590332108	4.83235622842411	4.68335656785276	5.17366914851196	4.77171438624122	4.64213637465278	4.70348526356538	4.51446177956528
"Gsg1l"	0	0	0	0	0	0	0	0	0	0
"Xpo6"	7.69824324259495	7.77047015074064	7.9395939124149	7.87711728127754	8.21750200006533	8.1668305229063	8.10554026471388	8.24225764559086	7.77763182471816	7.97060454737956
"Sbk1"	4.891647940053	4.48096681436641	4.38628275357432	4.10126352223371	4.29766761119117	4.51692138641951	4.99636956822202	4.42144281697682	4.7504947837714	4.12032939263576
"Lat"	-0.281419638743708	-0.264210557300141	-0.301196479496891	-0.263600614592491	-0.237899460703856	-0.302609740729369	-0.27257829383833	-0.162871159781665	-0.302340005768745	-0.300137180041861
"Spns1"	7.42947328317788	7.24480040514795	7.27927227265283	7.41274158288671	7.47564410476081	7.45961722272064	7.65992345576298	7.01860880510942	7.2693832483029	7.76195338734362
"Nfatc2ip"	3.76218277173412	3.82138286057991	4.00066167572223	3.85263806711037	3.73966391898324	3.9511267483223	3.75285154952463	3.55622597127134	3.86714890234744	3.86256099173127
"Cd19"	0	0	0	0	0	0	0	0	0	0
"Rabep2"	5.58409100570655	5.8380604329967	5.52785804890518	5.56808090806354	5.49042728121921	5.49023909985823	5.77540042751092	5.35251416020604	5.36877497165384	5.69082654961591
"Atp2a1"	-0.669858953865066	-0.69064767507368	-0.690419904188473	-0.69055267178269	-0.691497138578593	-0.691498602974859	-0.631732974486145	-0.692078789072564	-0.56237628916511	-0.647006253030187
"Sh2b1"	6.67837644002357	6.35287499464112	6.39308361419942	6.73488075577889	6.97913073341924	6.81777339665878	6.85537660698485	6.77461752986233	6.88590582088807	7.05689909423461
"Tufm"	5.19418098942583	5.4436207164414	5.73140210454889	5.53953590536813	5.51030855414168	5.44897488745596	5.17235206016528	5.34821073927152	5.77241760085838	5.99751720791036
"Atxn2l"	7.34001404612385	7.38582755961547	7.61215873829012	7.5160699865526	7.48634025020502	7.70651645387113	7.19577214870301	7.41966320520818	7.18941917134087	7.73696551359654
"Eif3c"	10.2361511654844	9.97210678008218	10.2589900557466	10.0360003281521	10.2934017717307	10.1525938367589	9.9661469865662	9.89520390951316	10.3060366155085	10.1156593663272
"Cln3"	3.617606584792	3.78219272194058	3.71445356581788	4.10095931929967	3.85928292883042	3.41728688457463	4.0042597068785	3.9053160375424	3.5507210979852	4.03024179128965
"Apobr"	5.11330904514835	4.92505348061499	4.9457717253416	5.16246411444343	5.45537377158293	5.36369251764769	5.78700505610129	5.5400833594253	4.94279763061031	5.25950793910259
"Il27"	0	0	0	0	0	0	0	0	0	0
"Nupr1"	9.01801235659961	8.71325581962782	9.09208316436125	8.73114800429913	8.9028853145389	9.1245633983968	9.59969582052223	9.58450192455182	8.67240018804862	8.71201886285376
"Sgf29"	4.76893161682352	4.67010900454291	4.76147923747005	4.32623313177274	4.70623764628722	4.47797748213232	4.34085307871117	4.41993648382607	4.29251329585178	4.15774111704906
"Sult1a1"	-1.03533401241244	-1.10694711265673	-1.10600813796767	-1.06039985984256	-1.10830422901672	-1.10830596103811	-1.03321467245044	-1.07124563461275	-1.10806298101285	-1.10282680681425
"Slx1b"	6.12591927874098	5.88145369141449	5.8291203980582	5.76321698844029	5.86943709445705	5.86922765537034	5.90264532855729	5.82100671107323	5.58129698164926	5.4999857500722
"Bola2"	9.03782609958716	8.85640724461478	9.05395641240258	8.88833187098058	9.03103296225181	8.92334124792623	8.6461667970295	8.85703002537995	9.26015529248554	9.43781032030454
"Coro1a"	0.729122360625142	0.547420957970041	0.54810387866981	0.590083389987079	0.582044998157007	0.652239101133942	0.705130830774425	0.641382658886282	0.545476707057693	0.597994088491791
"Mapk3"	8.92687728603659	8.87316369004123	9.1380656834703	9.19813930929105	9.27217544213332	9.02391511912024	9.2555182721493	9.02731726972676	9.01571527413849	9.18884207883297
"Gdpd3"	2.4873798791162	2.32143618026859	2.52157383660297	2.13176244631795	2.35488153601476	2.26239362835632	2.3906108724249	2.50498981316712	2.19932748484294	2.14006231559103
"Ypel3"	8.87415538794964	8.48698547421655	8.4632407238058	8.7929450000995	8.80434341520677	8.7941775170034	8.91895710828108	8.90285277099242	7.87633189608084	8.45067380320143
"Tbx6"	1.61490484839554	1.57482157986298	1.4230599492943	1.61224482388853	1.48821765715274	1.4534783795565	1.48115633104535	1.53956333608443	1.62218672418382	1.59977199683248
"Ppp4c"	4.18667382712006	4.18390440561856	4.27465439040498	4.55339534928877	4.52539743344194	4.23527058533858	4.21774513726931	4.49212294640639	4.4638069402912	4.47725399334524
"Aldoa"	10.4698575176624	10.0794991602598	10.3168945968723	10.2196177990521	10.557782907762	10.5665381705266	10.4364000668693	10.383421737849	10.1057115058895	10.646445790187
"Fam57b"	-1.30473337784399	-1.32108293254514	-1.3204799549913	-1.32082981105414	-1.32346184752288	-1.32346614753444	-1.32385817714879	-1.32392602517563	-1.2066861816344	-1.31843701251456
"4930451I11Rik"	0	0	0	0	0	0	0	0	0	0
"Doc2a"	0	0	0	0	0	0	0	0	0	0
"Ino80e"	6.6693407753625	6.90897857555691	6.94942327613256	7.00433665469028	6.92315231347171	6.93916647865584	6.80825772734082	6.85532048271925	6.78405005271687	6.83810776808773
"Hirip3"	5.51100988147269	5.66727801501137	5.91061879442992	5.91483367440244	5.8652053946063	5.68071231877858	5.71312427583577	5.61179867364379	5.84586786478857	5.78827010112006
"Taok2"	6.66008690546204	7.06882268651195	6.99245326721383	7.01473871446235	6.93719626969344	6.83575597522763	6.77781728058126	6.61603901695487	7.0441612515677	6.55035719254169
"Tmem219"	7.45779808029507	7.58257133890113	7.39789541141434	7.75461983387685	7.64417065788287	7.38513423347558	7.32847060879619	7.48475144852321	7.45068793197995	7.83220385916081
"Kctd13"	3.96623547661574	4.13646671206588	4.10535576900904	4.18920841317208	4.41255987714293	4.15327305729789	4.27130629809471	3.93967227991363	4.0869818635655	4.26207693693361
"Asphd1"	-1.59104293337647	-1.60346942038737	-1.58048479751454	-1.6032770352749	-1.60527751587445	-1.60528078410033	-1.60631304685326	-1.56157110278431	-1.60482683885109	-1.60145838757988
"Sez6l2"	-2.13621731540394	-2.17644315051687	-2.17591571851227	-2.17622174198424	-2.17852401718839	-2.17852777846226	-2.17971576945842	-2.18007335914608	-2.17800535055589	-2.1741287311876
"D830044I16Rik"	-0.800351379901953	-0.820938014307116	-0.820735681646015	-0.747697501682859	-0.821692085081416	-0.821693384315246	-0.822092304003457	-0.764115669264336	-0.787988602757673	-0.777949420235004
"Cdipt"	8.30641990646867	8.12778092530153	8.47690535390905	8.39171559935572	8.94389024757628	8.54374606851009	8.35733568212005	8.28388563319411	8.34775212841074	8.66749997174872
"Mvp"	5.94579055673454	5.60549281663694	5.89965886868599	5.87074862892342	5.99441635877709	6.26738693225935	6.05803748801717	6.33806801904107	5.90233464229887	6.38404028848142
"Pagr1b"	0	0	0	0	0	0	0	0	0	0
"Pagr1a"	7.50084153423501	7.27537461078505	7.34254121355105	7.06020083490621	7.62364458933329	7.1128389884467	7.59836686235949	7.15798021548058	7.49245794781356	7.36650557409464
"Gm42742"	0	0	0	0	0	0	0	0	0	0
"Prrt2"	2.85644002196502	3.13957686633194	3.22935734834582	3.06400123636321	2.96022820272214	2.81396104302989	2.7696569321695	3.04994207683596	3.16995176735092	2.74703844955359
"Maz"	5.49487581082626	5.24818086785061	5.53497383993631	5.6470528565861	5.81345240295557	5.75985444094897	5.21196640451704	5.42348474845331	5.19593707358654	5.4588569058548
"Kif22"	8.25948676353255	8.72464216259458	8.61038866445857	7.86736671932516	8.05758767696327	8.16054274837908	7.95797724833842	8.06023365585006	8.53513580636963	8.11441854643768
"Zg16"	-1.54775230293182	-1.60883012494395	-1.52930263256123	-1.60849394420563	-1.61198965671843	-1.61199536773513	-1.61379918119012	-1.61434213571761	-1.61120212730669	-1.60531597311944
"AI467606"	1.04870135787809	0.905304971208727	0.948142479028476	0.946278318806579	0.897582213683768	0.999809405396567	0.893442757805403	0.955812183883067	0.861647839808116	1.00235231370108
"Qprt"	0	0	0	0	0	0	0	0	0	0
"Spn"	1.68747818140468	1.57449722299826	1.46153565920131	1.4178775837832	1.41265514523201	1.70362577719658	1.68353620205479	1.50773156954798	1.52420221971743	1.42301573510919
"Cd2bp2"	8.57290911434576	8.2344314893175	8.45654494278244	8.19087901190917	7.88516972497913	8.11572051701169	8.22573363395967	8.1935277395798	8.20339707620708	7.99188442150319
"Tbc1d10b"	8.16625758554536	8.42892941255577	8.5818775522234	8.37097414850652	8.85358405695141	8.69992066881967	8.41572479011317	8.39653467341479	8.41535043247694	8.92329363189387
"Mylpf"	1.98086573215082	1.89512600953789	2.13836478087808	1.93376258651343	1.98142531256346	1.98138835565224	2.02559472023011	2.02122490634353	2.04734218337238	2.10163809896842
"Sept1"	0.764257114971306	0.818350888930687	0.821323302028116	0.742081003428203	0.929647236439007	0.739252250248525	0.831313960873658	0.828973045195058	0.739869203625726	0.911732337942557
"Zfp553"	5.24194203654037	5.19195541602662	5.41648359911591	5.48159296908139	5.32708418176445	5.06767645644166	5.58550478360423	5.30009473249987	5.12266805628193	5.43193214585007
"Zfp771"	7.74605195811155	7.9342891397992	7.69436654213316	7.85634811073929	8.42440797794519	7.9608513433819	7.72671724720385	7.6185150248304	8.05022061624216	8.72367462977523
"Dctpp1"	6.54489564336656	6.88716849007869	6.75715708064985	6.51722909738567	6.5740445040278	6.66123049727744	6.50251640824371	6.39049539010532	6.82217300694034	6.9468794606063
"Sephs2"	5.26899382346477	5.1285593471157	5.28214288767339	5.0672424022185	5.28114999152769	5.15958392519756	5.49334777642438	5.06195625654479	5.34447678942247	5.26898921085564
"Itgal"	1.55564243390339	1.64462825142836	1.28480001372144	1.36872594707924	1.27911580975974	1.48732931689676	1.44217534712056	1.34433148015287	1.280201907912	1.28900459858126
"Zfp768"	7.13889575558052	7.06433698001827	7.0871156058604	6.81267169189922	6.70103811172585	7.28925198409026	7.22409506499263	7.13892368724857	6.82155653319638	6.74746956586526
"Zfp747"	4.94172251069512	4.39238436569672	4.73023002405132	4.3035428094315	4.18107334516935	4.27489193064478	4.75956827125075	4.79196731548828	4.26917628657051	3.98420490159361
"9130019O22Rik"	4.41604914864135	4.76841465227168	4.62537884655504	4.32212639106192	4.17975159898705	4.33332831471627	4.57961812495178	4.59318334375251	4.2870880725212	4.36644527484777
"E430018J23Rik"	5.34742589622175	5.19911397396725	5.28624453566126	5.20929242956401	5.17841208412646	5.17823932767944	5.17736740905876	5.33688270589267	5.14380309554136	5.37283904547926
"Zfp764"	4.61004130429458	4.34320818841077	4.72448871981623	4.12320214697376	4.42709213017448	4.18371752557291	4.49626902890599	4.64996675352135	4.10150732527289	4.21227318095845
"Zfp688"	4.12549676246182	4.17835031702633	4.35527368984099	4.13492879290796	4.43968460989968	4.28099867305591	4.27564140180289	4.42390366786697	4.00806997977101	4.58749096854838
"Zfp689"	3.31027873203274	3.41690911635337	3.61140344159627	3.20243754846633	3.26059147279819	3.65470784368127	3.29275479613856	3.62217920515328	3.57014274897028	3.30804607432533
"Prr14"	6.55515048226709	6.70133715918189	7.03933522502257	6.96889573020325	6.95750668116332	6.98443097113987	7.16021858616262	7.14029221652324	7.01304952605983	7.2365419877654
"Fbrs"	7.24950784236385	7.16830355475118	7.034616777197	6.99537347220213	7.12509631083886	7.14439998981417	7.06642172770053	7.33227649492735	7.07137547392283	6.97664914890301
"Srcap"	3.73076154500137	3.85912088116997	3.53525167857219	3.43701413830951	3.33056416864723	3.49780407422506	3.46925625184043	3.57408679890375	3.93039524999599	3.25253390152191
"Gm42715"	5.73284626753435	6.16055248870539	6.00901330817156	5.60345861901931	6.03772565933747	5.92114661573178	5.87346884332949	5.79805701881555	6.08498202294379	5.57149879139152
"Tmem265"	0	0	0	0	0	0	0	0	0	0
"Phkg2"	3.89580919215124	4.04196956443236	4.49872191738132	4.57113224375973	4.26785629532377	4.30470852159794	4.52083564453801	4.07883154325608	4.04977263699145	4.10743393925977
"Ccdc189"	1.2765828197404	1.52161817832447	1.28578188123926	1.28451929641172	1.24049996735668	1.34169429843633	1.30262043731879	1.44083578783574	1.31216482373482	1.45474645341841
"Rnf40"	6.05118855851572	6.20828808103682	6.24869429979888	6.14217339867106	6.02264744871715	6.16751344845848	6.03056680223713	6.47171338486676	6.09951455940408	6.1860513172484
"Zfp629"	6.21573206726552	5.39365634929648	5.67353515086688	5.68365989746851	5.71277273330437	5.68012048542383	5.96059589340026	5.68029031600358	5.51325824845819	5.35022893953633
"Bcl7c"	5.83578511101179	6.1969829945937	6.12832456537095	6.14157891025141	6.10371898438159	6.06750485455503	5.83606334691453	6.10626844643845	6.37934615495418	6.40106612443688
"Ctf1"	3.07419453935134	3.17438922617436	3.21492237726859	3.04910483422505	3.23919866779257	3.35460327839475	3.18913196851257	3.27151013790512	3.43337296070048	3.28483554297754
"Ctf2"	0	0	0	0	0	0	0	0	0	0
"Fbxl19"	5.04484857254538	5.17093217176016	5.03823273137972	4.85934534185108	4.8587481622523	5.0302390011716	4.85911572330978	5.13768703552929	5.13774258037846	5.00603518143924
"Orai3"	6.01289623979183	5.99110287708303	6.25566557815938	5.92438058047411	5.69457204749149	6.03056554322763	5.54696524675878	6.11905155528547	6.00477555707336	6.29991502880081
"Setd1a"	6.33049542284601	6.43601890076518	6.1583553014766	6.17436746778203	6.50311188558024	6.34359716542552	6.36889676360113	6.4342419388863	6.41344662450022	6.65084455463973
"AC149222.1"	1.0884070347809	1.1373068567752	1.10136939932348	1.21120825482765	1.12540186152184	1.18951140394991	1.05472091244934	1.11717285513924	1.12827805889509	1.34253793239316
"Hsd3b7"	0	0	0	0	0	0	0	0	0	0
"Stx1b"	-1.11225399389617	-1.13069608901543	-1.13001593780605	-1.13041057110995	-1.13179251366354	-1.07247208486458	-1.104079072141	-1.10478644308443	-1.10051780057804	-1.12771152400593
"Stx4a"	7.84928134815105	7.69279976028545	7.76314751746969	7.82491470889564	7.80309596738336	8.17609636322632	8.23108047753243	7.94704708698401	8.00940381011534	8.11777875862364
"Zfp668"	3.90536207759813	3.9775503212663	3.91662137115527	4.05490107334465	3.89390858567866	4.15415121107592	3.86154841613787	4.06438850571563	4.13703899764818	3.99525517700401
"Zfp646"	3.55769466989141	3.08403455902209	3.0940500114362	3.29690030675125	2.95177414332504	3.04593747720486	3.08036754831924	3.34632160981566	3.08542627836949	3.0539810150991
"Prss53"	0.710143471353186	0.687501179926794	0.765745758266815	0.608549174620875	0.641654917821968	0.772649041611921	0.604454427886008	0.636788167186595	0.713184642627359	0.611283242219261
"Gm21974"	-1.04577940208869	-1.06591201750226	-0.992645903804409	-1.06568057609978	-0.974164282560826	-1.06652558322899	-1.06684928218984	-1.06694307002734	-1.06637728991588	-1.06272218777312
"Vkorc1"	9.78307947916273	9.61001830990108	9.66337828784156	9.79650981634026	9.62867045945613	9.38168207220128	9.39205676337399	9.4443843124915	9.2038242553115	9.2269356498571
"Bckdk"	7.1990699699253	7.34418766705573	7.74036286910409	7.49911074392279	7.997774835988	7.78053047664642	7.42943157322531	7.62801000323111	7.68942007514991	7.89811302751953
"Kat8"	4.88588396532584	4.2869069166568	4.59118154492657	4.69704051741526	4.98712444039016	4.60214723019826	4.44905200027773	4.68007681908779	4.64072453548877	4.1967507254027
"Prss8"	-2.1690166447531	-2.17455519258138	-2.16431083043909	-2.17446944556809	-2.17536106984375	-2.17536252650848	-2.17582261121492	-2.17596109841475	-2.17516020082528	-2.17365886513351
"Prss36"	3.17522666201951	3.32819604474829	3.64049581366637	3.36162953905989	3.55512498979742	3.35857276745487	3.35314603334495	3.12038090743937	3.23895568604108	3.34964546877316
"Fus"	13.1320466199825	13.231574601873	12.7664817317137	12.8407682541952	12.9485072623676	13.074357756889	12.7188280180898	12.9478104934795	13.2026196905063	12.7209808582294
"Pycard"	1.71700207227768	1.75054778591942	1.86074730547612	1.75202076488306	1.73729927471626	1.80030208935664	1.789236678089	1.94031244934711	1.83613748796373	1.91926771805715
"Trim72"	-0.629879886495433	-0.652643689711914	-0.390316257745227	-0.652526505120916	-0.65369541183353	-0.653697231036211	-0.65425697306754	-0.654419663702388	-0.653441711325101	-0.651369882460888
"Itgam"	1.89932900390731	1.69877956118333	1.78206691943682	1.69938191686438	1.72948116968589	2.00400054132223	1.95708903898961	1.9761653868802	1.98627106334329	1.70531415993362
"Itgax"	-2.17006391869602	-2.17426315768129	-2.17410828821251	-2.17419814565788	-2.17487416102051	-2.17487526544057	-2.16761185117773	-2.17532909315176	-2.17472186532144	-2.1735835764482
"Itgad"	-1.23901467153138	-1.263218997559	-1.26232633316738	-1.3067210807068	-1.26717951186269	-1.31062398502768	-1.31117387335684	-1.31132490637899	-1.30973978993686	-1.30317871658563
"Cox6a2"	5.10481191702558	4.83027751483814	4.94812482683329	5.10353118631216	5.17203950675433	5.10813155311627	4.64853492701767	4.70872587276582	5.25848130144362	4.94581790663741
"9130023H24Rik"	5.99607014302508	5.83504425265346	5.94404324161955	5.93791268548317	5.70181934476464	5.89125938974867	5.99072203139351	5.8871817272334	5.66856895467373	5.72763073468709
"Armc5"	7.63823968792523	7.66896703547375	7.77083969050113	7.72144860190468	7.52836617897346	7.72953986250052	7.37824333833352	7.83764792007272	7.83858175591609	8.00426690416512
"Tgfb1i1"	8.10442066197144	7.91222951999838	7.62004900798888	7.45267584897816	7.83654418623316	8.05536238249024	8.07818659555044	8.02882400868949	7.79280141949889	7.40725386106203
"Slc5a2"	-1.8790543518771	-1.8886219942548	-1.87092522672584	-1.88847386937016	-1.89001411827102	-1.87267272522631	-1.89081141440689	-1.89105064606885	-1.88966712425867	-1.88707362079293
"BC017158"	5.31444153654365	5.06695625871535	5.50070256447308	5.24125350479383	4.99502881164089	5.2292248037339	5.00721242618974	5.29662493634176	5.20012644476349	5.04991026295058
"Rgs10"	6.70397475056219	6.60023620905892	6.50531790799745	6.82298875837341	6.61746088335604	6.40256018832938	6.58277360758582	6.62193581448514	6.45781235241022	7.03777373491195
"Tial1"	7.73529757763525	7.75799208853986	7.99710992271085	8.02776121990134	7.63461020291565	7.72965467854143	8.1024919475912	8.01906656113922	7.73997139543204	7.82655934153657
"Bag3"	10.0714216919095	10.12303367883	9.952478193966	10.0370851935485	9.96453923712071	10.0348897726785	10.1542666662725	10.0917145193529	10.4370173525031	9.71226738572377
"Inpp5f"	4.15577824338791	4.3100054004353	4.26385814857	4.23080619209358	4.27451084138658	4.25555026095997	4.13851862530897	4.20234649282949	4.10579658668064	4.50169945576317
"Mcmbp"	7.07574156346121	7.18850887749333	7.28272918110663	7.15234131676699	7.21119412013624	7.08907895620091	6.98661784954863	6.94823640848265	7.30895020574331	7.27917621207605
"Sec23ip"	7.58044582810202	7.85824773610392	7.76795500106181	7.61706004703536	7.65604963513258	7.9365619159161	8.20781230199718	7.8800334070052	7.67621638995764	7.71072043705446
"Plpp4"	-1.87957466824099	-1.88828008327117	-1.88795902438265	-1.88814530726825	-1.8579849666654	-1.88954903988602	-1.89027219484338	-1.89048986716259	-1.88923102709672	-1.88687124783657
"Wdr11"	7.55950048059277	8.20665090186939	7.90516684441701	8.09771479843415	7.94069714127465	7.97283112774065	7.73258443050269	7.75992997556371	7.96809422431124	8.20059954531872
"Fgfr2"	7.5694567197454	7.68408148289123	7.69684044244091	8.27149774625198	8.32363447635868	7.21517404830374	7.26568556329203	7.30013722312061	7.325673679661	6.80957393362859
"Ate1"	8.22843254434601	8.13359449342715	7.90944214663953	7.93476473120221	7.82181292542557	8.1467519142433	8.4743671960569	8.46866395830005	8.16556248778325	7.81451976853199
"Nsmce4a"	7.21433263485337	7.48062629677521	7.52999106179998	7.28109297159059	7.29099217940447	7.50310380134631	7.45158043711836	7.263855019482	7.61504943964901	7.21427761496234
